story_id,image_data,name_data
559,https://static2.tinkoff.ru/portfolio/stories/images/ipoteka_20-03_1.jpg,Новинки Тинькофф Ипотеки
604,https://static2.tinkoff.ru/portfolio/stories/images/skritie_storiz_31-03.jpg,Что нового в Историях
941,https://static2.tinkoff.ru/portfolio/stories/icons/invest_icon.png,Лайфхак инвестиций
285,https://static2.tinkoff.ru/portfolio/stories/images/348_cover.jpg,Бронь ресторанов
428,https://static2.tinkoff.ru/portfolio/stories/images/pizza_00.jpg,Бизнес: пиццерия
423,https://static2.tinkoff.ru/portfolio/stories/images/favorite_1.png,Избранные платежи
445,https://static2.tinkoff.ru/portfolio/stories/images/prosto-platezh-bez-teksta.jpg,Как оплатить парковку
756,https://static2.tinkoff.ru/portfolio/stories/images/uyutik0105.jpg,Майские выходные дома
496,https://static2.tinkoff.ru/portfolio/stories/images/knigi_kriptovaluta.jpg,Книги про биткойн
586,https://static2.tinkoff.ru/portfolio/stories/images/frenchprovince00.jpg,Как у них: Франция
866,https://static2.tinkoff.ru/portfolio/stories/images/spb_view0.jpg,На что посмотреть в Петербурге
745,https://static2.tinkoff.ru/portfolio/stories/images/moshenniki_26-04_zahod.jpg,Вымогают деньги
352,https://static2.tinkoff.ru/portfolio/stories/images/sotka_1.jpg,Куда вложить 100 000 ₽
446,https://static2.tinkoff.ru/portfolio/stories/images/prosto-platezh-bez-teksta.jpg,Как оплатить парковку
475,https://static2.tinkoff.ru/portfolio/stories/images/barber1.jpg,Бизнес: барбершоп
587,https://static2.tinkoff.ru/portfolio/stories/images/Podpiski_na_knigi_05-04_zahod.jpg,Книги по подписке
1311,https://static2.tinkoff.ru/portfolio/stories/images/travel210718-2.jpg,Едете за границу?
809,https://static2.tinkoff.ru/portfolio/stories/images/rieltori_04-05_zahod.jpg,Риелтор для сделки
923,https://static2.tinkoff.ru/portfolio/stories/images/icecream1.jpg,Лучшее мороженое
846,https://static2.tinkoff.ru/portfolio/stories/images/notarius_15-05_zahod.jpg,Когда нужен нотариус
957,https://static2.tinkoff.ru/portfolio/stories/images/beatfilm_24-05_zahod.jpg,Гид по Beat Fest
491,https://static2.tinkoff.ru/portfolio/stories/images/foodcort_zahod.jpg,Фуд-корты Москвы
1083,https://static2.tinkoff.ru/portfolio/stories/images/parisview1.jpg,Лучшие виды на город
372,https://static2.tinkoff.ru/portfolio/stories/images/kids_card1.jpg,Детская карта
1312,https://static2.tinkoff.ru/portfolio/stories/images/1312/1.jpg,Бизнес: походы на байдарках
867,https://static2.tinkoff.ru/portfolio/stories/images/mus_night_spb0.jpg,Куда пойти на «Ночь в музее» 
879,https://static2.tinkoff.ru/portfolio/stories/images/kino2405_0.jpg,Что смотреть в кино
819,https://static2.tinkoff.ru/portfolio/stories/images/almaty_1205_cover.jpg,Как у них: Алма-Ата
837,https://static2.tinkoff.ru/portfolio/stories/images/PLATEZHI_26-04_zahod.jpg,Как выгоднее платить ипотеку?
847,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,Кредитка на 10% дешевле
537,https://static2.tinkoff.ru/portfolio/stories/images/skolko_investirovat_23-03_zahod.jpg,Деньги для инвестиций
1329,https://static2.tinkoff.ru/portfolio/stories/images/rassrochka-debit_03-07_1.jpg,Рассрочка в Тинькофф
896,https://static2.tinkoff.ru/portfolio/stories/images/msci_21-05_zahod.jpg,Индекс MSCI
912,https://static2.tinkoff.ru/portfolio/stories/images/taxi_24-05_zahod.jpg,Боюсь привязывать карту
1234,https://static2.tinkoff.ru/portfolio/stories/images/kredit_nal_09-07_1.jpg,Кредит наличными
924,https://static2.tinkoff.ru/portfolio/stories/images/artists4.jpg,Музыканты новой волны
958,https://static2.tinkoff.ru/portfolio/stories/images/chd_otguli_pechenka.png,Дали отгулы
1179,https://static2.tinkoff.ru/portfolio/stories/images/kredit-story-oshibki_02-06_1.jpg,Ошибки в кредитной истории
521,https://static2.tinkoff.ru/portfolio/stories/images/zahod_apple_pay_22-03.jpg,Подключить «Эпл-пэй»
589,https://static2.tinkoff.ru/portfolio/stories/images/kredit_nalich_03-04_zahod.jpg,Кредит наличными
616,https://static2.tinkoff.ru/portfolio/stories/images/616_cookie.png,Безопасный ремонт ноутбука
478,https://static2.tinkoff.ru/portfolio/stories/images/popolni-kartu-kak-ugodno.jpg,Как пополнить карту
454,https://static2.tinkoff.ru/portfolio/stories/images/spitzbergen.jpg,Как у них: Шпицберген
666,https://static2.tinkoff.ru/portfolio/stories/images/ceni_bileti_16-04_zahod.jpg,Авиабилеты подорожают
796,https://static2.tinkoff.ru/portfolio/stories/images/komissia_07-05_zahod.jpg,Комиссия за рубежом
522,https://static2.tinkoff.ru/portfolio/stories/images/zahod_regularnaya_plata_za_internet_22-03.jpg,Регулярный платеж за интернет
498,https://static2.tinkoff.ru/portfolio/stories/images/open-second-card.jpg,Как открыть доп. карту
838,https://static2.tinkoff.ru/portfolio/stories/images/838_cookie.png,Вложить в МФО
622,https://static2.tinkoff.ru/portfolio/stories/images/mbvklady_1080x1920_0.png,Вклад в ₽: что делать
820,https://static2.tinkoff.ru/portfolio/stories/images/pizza1305_zahod.jpg,Франшиза: пиццерия
868,https://static2.tinkoff.ru/portfolio/stories/images/sd_telega_17-05_zahod.jpg,Проверьте себя
897,https://static2.tinkoff.ru/portfolio/stories/images/chd_cookie_late.png,Опоздание на работу
982,https://static2.tinkoff.ru/portfolio/stories/images/obuv_trend_01-06_zahod.jpg,5 обувных трендов на лето
913,https://static2.tinkoff.ru/portfolio/stories/images/musicfest1.jpg,Европейские фестивали
945,https://static2.tinkoff.ru/portfolio/stories/images/boscofest1.jpg,Bosco Fresh Fest
1366,https://static2.tinkoff.ru/portfolio/stories/images/afk-cookie.png,Результаты АФК Система
925,https://static2.tinkoff.ru/portfolio/stories/images/bot_25-05_zahod.jpg,День ИП
1066,https://static2.tinkoff.ru/portfolio/stories/images/tur_18-06_1.jpg,Вылет задержан
1013,https://static2.tinkoff.ru/portfolio/stories/images/kap-rem_06-06_1.jpg,Что такое капремонт
1001,https://static2.tinkoff.ru/portfolio/stories/images/kinogid070618_01.jpg,Что смотреть в кино
151,https://static2.tinkoff.ru/portfolio/stories/icons/perevodi_icon_zahod.png,C карты на карту
607,https://static2.tinkoff.ru/portfolio/stories/images/dlya_dr_bankomat_1.png,Что умеют банкоматы Тинькофф
810,https://static2.tinkoff.ru/portfolio/stories/images/ipoteka_bonus_07-05_zahod.jpg,Как получить бонус за ипотеку 
479,https://static2.tinkoff.ru/portfolio/stories/images/dop_card_link.png,Привязать доп. карту
499,https://static2.tinkoff.ru/portfolio/stories/images/open-second-card.jpg,Как открыть доп. карту
455,https://static2.tinkoff.ru/portfolio/stories/images/link_card_1_fix.png,Карта другого банка
608,https://static2.tinkoff.ru/portfolio/stories/images/update_4-2_zahod.jpg,Новые фишки приложения
545,https://static2.tinkoff.ru/portfolio/stories/images/mv_1_2903.png,Платежи в валюте
650,https://static2.tinkoff.ru/portfolio/stories/images/uvolen1.jpg,Если вас сократили
839,https://static2.tinkoff.ru/portfolio/stories/images/839_cookie.png,Стоимость земли
667,https://static2.tinkoff.ru/portfolio/stories/images/667_cookie.png,Серый доход
623,https://static2.tinkoff.ru/portfolio/stories/images/mbvklady_1080x1920_0.png,Вклад в ₽: что делать
645,https://static2.tinkoff.ru/portfolio/stories/images/test_moshenniki_soc_12-04_zahod.jpg,Проверьте себя
366,https://static2.tinkoff.ru/portfolio/stories/images/multicur_1mini.jpg,Карта с 4 валютами
708,https://static2.tinkoff.ru/portfolio/stories/images/moneta_23-04_zahod.jpg,Этот рубль за 445 $
133,https://static2.tinkoff.ru/portfolio/stories/icons/perevodi_icon_zahod.png,Переводы с карты на карту
1067,https://static2.tinkoff.ru/portfolio/stories/images/fifa18_results_cookie.png,
959,https://static2.tinkoff.ru/portfolio/stories/images/internet_vozvrat_31-05_1.jpg,Вернуть покупку из интернета
1002,https://static2.tinkoff.ru/portfolio/stories/images/san-fr11.jpg,Как у них: Сан-Франциско
1492,https://static2.tinkoff.ru/portfolio/stories/images/5_percent_1.jpg,Новая ставка по счету
1236,https://static2.tinkoff.ru/portfolio/stories/images/chd_yacheyka_pechenka.png,Банковская ячейка
547,https://static2.tinkoff.ru/portfolio/stories/images/Tinkoff_Drive_15_03_1.jpg,Не платить за машину
509,https://static2.tinkoff.ru/portfolio/stories/images/cshbck_bg_test_2.jpg,Ваш кэшбэк: {{cbs_sum}} ₽
500,https://static2.tinkoff.ru/portfolio/stories/images/zahod_best_krossi1.jpg,Беговые кроссовки 
538,https://static2.tinkoff.ru/portfolio/stories/images/online_kursi_27-03_zahod.jpg,Бесплатные курсы лучших вузов
517,https://static2.tinkoff.ru/portfolio/stories/images/penka_coffee1.jpg,Бизнес: кофейня
480,https://static2.tinkoff.ru/portfolio/stories/images/board_game_film_1.jpg,Настольные киноигры 
676,https://static2.tinkoff.ru/portfolio/stories/images/zahod_kuda_2104.jpg,Отдыхайте дешево
1330,https://static2.tinkoff.ru/portfolio/stories/icons/gde-sniat_icon_24-07_zahod.png,Где снять валюту
821,https://static2.tinkoff.ru/portfolio/stories/images/online_kino_10-05_1.jpg,Лучшие онлайн-кинотеатры
1381,https://static2.tinkoff.ru/portfolio/stories/images/fedex-cookie.png,Как дела у FedEx
1423,https://static2.tinkoff.ru/portfolio/stories/images/breakfast-msk1.jpg,Бранчи и завтраки 
898,https://static2.tinkoff.ru/portfolio/stories/images/trier1.jpg,Ларс фон Триер: главное
942,https://static2.tinkoff.ru/portfolio/stories/images/skida_br_29_05_11.jpg,Скидка на бензин
358,https://static2.tinkoff.ru/portfolio/stories/icons/Asset_306.png,С днем рождения!
467,https://static2.tinkoff.ru/portfolio/stories/images/Coursera_1.png,Курсы Coursera
566,https://static2.tinkoff.ru/portfolio/stories/images/zahod_shedevri_gmii_3003.jpg,Мировые шедевры в Москве
456,https://static2.tinkoff.ru/portfolio/stories/images/link_card_1_fix.png,Карта другого банка
729,https://static2.tinkoff.ru/portfolio/stories/images/wine_2704_1.jpg,Как выбрать вино
643,https://static2.tinkoff.ru/portfolio/stories/images/zahod_wine1304.jpg,Винные бары 
610,https://static2.tinkoff.ru/portfolio/stories/images/bali001.jpg,Как у них: Бали
1493,https://static2.tinkoff.ru/portfolio/stories/images/why-lis1_1.jpg,Зачем ехать в Лиссабон
746,https://static2.tinkoff.ru/portfolio/stories/images/podarki_20-04_zahod.jpg,Что подарить ребенку
625,https://static2.tinkoff.ru/portfolio/stories/images/music-1104.jpg,Музыкальные новинки
652,https://static2.tinkoff.ru/portfolio/stories/images/multivklad.jpg,Вклад в нескольких валютах
1068,https://static2.tinkoff.ru/portfolio/stories/images/masterclass_18-06_zahod1.jpg,Мастер-класс для ИП
811,https://static2.tinkoff.ru/portfolio/stories/images/zagran_07_05_zahod.jpg,Заграничный паспорт без очередей
592,https://static2.tinkoff.ru/portfolio/stories/images/jkh_05-04_zahod.jpg,Сэкономить на ЖКХ
481,https://static2.tinkoff.ru/portfolio/stories/images/dop_card_link.png,Привязать доп. карту
433,https://static2.tinkoff.ru/portfolio/stories/images/sd_cardlock_cookie_fix.jpg,Проверьте себя
1382,https://static2.tinkoff.ru/portfolio/stories/images/nike-cookie.png,Как дела у Nike
1383,https://static2.tinkoff.ru/portfolio/stories/images/car-service_11.jpg,Экономим на запчастях
700,https://static2.tinkoff.ru/portfolio/stories/images/akciya_zp_20-04_zahod.jpg,Зарплата на Tinkoff Black
747,https://static2.tinkoff.ru/portfolio/stories/images/zahod_esso205.jpg,Новые инди-группы
899,https://static2.tinkoff.ru/portfolio/stories/images/cannes_winner0.jpg,Канны-2018: победители
926,https://static2.tinkoff.ru/portfolio/stories/images/aeroport_25-05_zahod.jpg,Правила в аэропортах
946,https://static2.tinkoff.ru/portfolio/stories/images/bonus_vse_29-05_zahod.jpg,Новые условия по вкладам
1198,https://static2.tinkoff.ru/portfolio/stories/images/kino050718_0.jpg,Что смотреть в кино
611,https://static2.tinkoff.ru/portfolio/stories/images/update_4-2_zahod.jpg,Новые фишки приложения
636,https://static2.tinkoff.ru/portfolio/stories/images/zahod1_space_spb1204.jpg,Где увидеть звезды в Москве
1494,https://static2.tinkoff.ru/portfolio/stories/images/why-lis1.jpg,Зачем ехать в Лиссабон
647,https://static2.tinkoff.ru/portfolio/stories/images/podvodnii13.jpg,Профессия: подводный фотограф
1226,https://static2.tinkoff.ru/portfolio/stories/icons/limit_icon_04-06_zahod.png,Лимиты по картам
653,https://static2.tinkoff.ru/portfolio/stories/images/multivklad.jpg,Вклад в нескольких валютах
669,https://static2.tinkoff.ru/portfolio/stories/images/StereoletoStart.jpg,Фестиваль Tinkoff Stereoleto
681,https://static2.tinkoff.ru/portfolio/stories/images/veshi_sport_16-03_zahod.jpg,Вещи для спортсменов
637,https://static2.tinkoff.ru/portfolio/stories/images/zahod_space_spb1204.jpg,Космические музеи Петербурга
670,https://static2.tinkoff.ru/portfolio/stories/images/StereoletoStart.jpg,Фестиваль Tinkoff Stereoleto
626,https://static2.tinkoff.ru/portfolio/stories/images/sd_fake_ws_10-04_zahod.jpg,Проверьте себя
232,https://static2.tinkoff.ru/portfolio/stories/images/219_cover.jpg,Как получить ипотеку
546,https://static2.tinkoff.ru/portfolio/stories/images/Tinkoff_Drive_15_03_1.jpg,Не платить за машину
594,https://static2.tinkoff.ru/portfolio/stories/images/cookie34.png,Вопрос-ответ
654,https://static2.tinkoff.ru/portfolio/stories/images/zahodsyndicate.jpg,Молодые дизайнеры
619,https://static2.tinkoff.ru/portfolio/stories/images/zahod_spa.jpg,Домашний спа-уход
511,https://static2.tinkoff.ru/portfolio/stories/images/otchet_tinkoff2018.png,Отчет Тинькофф Банка 2017
730,https://static2.tinkoff.ru/portfolio/stories/images/game_16-04_zahod.jpg,Простые игры для смартфона
748,https://static2.tinkoff.ru/portfolio/stories/images/748_cookie.png,Кредит в нескольких банках
812,https://static2.tinkoff.ru/portfolio/stories/images/zahod_blues.jpg,Музыка: блюз 
1227,https://static2.tinkoff.ru/portfolio/stories/icons/limit_icon_04-06_zahod.png,Лимиты по картам
1495,https://static2.tinkoff.ru/portfolio/stories/images/apple_invest_cookie.png,Как дела у Apple
1332,https://static2.tinkoff.ru/portfolio/stories/images/1332/1.jpg,Музыка Лондона
1496,https://static2.tinkoff.ru/portfolio/stories/images/1496/remont1.jpg,Бизнес: ремонт электроники
683,https://static2.tinkoff.ru/portfolio/stories/images/cake_cover.jpg,Эталонные десерты в Москве
702,https://static2.tinkoff.ru/portfolio/stories/images/akciya_zp_20-04_zahod.jpg,Зарплата на Tinkoff Black
711,https://static2.tinkoff.ru/portfolio/stories/images/culinaryon2404_cover.jpg,Научиться готовить: 5 блюд
731,https://static2.tinkoff.ru/portfolio/stories/images/game_16-04_zahod.jpg,Простые игры для смартфона
801,https://static2.tinkoff.ru/portfolio/stories/images/anon_zahod1005.jpg,Что смотреть в кино
848,https://static2.tinkoff.ru/portfolio/stories/images/rub-50k_15-05_ZAHOD.jpg,Не тратьте этот рубль
783,https://static2.tinkoff.ru/portfolio/stories/images/o_cashback_26-05_mini.jpg,3 вопроса о кэшбэке
749,https://static2.tinkoff.ru/portfolio/stories/images/zahod_nike2804.jpg,Гид миллениала
1101,https://static2.tinkoff.ru/portfolio/stories/images/fifa_star11.jpg,Новые звезды ЧМ
628,https://static2.tinkoff.ru/portfolio/stories/images/628_cookie.png,Копия паспорта
1333,https://static2.tinkoff.ru/portfolio/stories/images/londonpark0.jpg,Парки Лондона
1069,https://static2.tinkoff.ru/portfolio/stories/images/cash_18-06_1.jpg,Как получать больше кэшбэка
1085,https://static2.tinkoff.ru/portfolio/stories/images/chm_shtrafi_19-06_1.jpg,Штрафы на ЧМ
927,https://static2.tinkoff.ru/portfolio/stories/images/dayinberlin1.jpg,День в Берлине
813,https://static2.tinkoff.ru/portfolio/stories/images/zurnali_07-05_zahod.jpg,Лучшие журналы о моде
656,https://static2.tinkoff.ru/portfolio/stories/images/virtual_dopcard.jpg,Карта для онлайн-платежей
766,https://static2.tinkoff.ru/portfolio/stories/images/uk_28-04_zahod.jpg,Новые правила работы УК
900,https://static2.tinkoff.ru/portfolio/stories/images/rus_knigi_21-05_0.jpg,Русская литература: новые имена
570,https://static2.tinkoff.ru/portfolio/stories/images/bm-cover_0404.png,7 книг о Средних веках
883,https://static2.tinkoff.ru/portfolio/stories/icons/mili_icon.png,Авиабилет за мили
840,https://static2.tinkoff.ru/portfolio/stories/images/ipoteca_iconom_15-05_zahod.jpg,Как сэкономить на ипотеке?
960,https://static2.tinkoff.ru/portfolio/stories/images/gazprom_d_31-05_11.jpg,Дивиденды «Газпрома»
620,https://static2.tinkoff.ru/portfolio/stories/images/zahod_gmii_leiden.jpg,Экскурсия по выставке Рембрандта
704,https://static2.tinkoff.ru/portfolio/stories/images/akciya_zp_20-04_zahod.jpg,Зарплата на Tinkoff Black
814,https://static2.tinkoff.ru/portfolio/stories/images/travel_app_23-04_zahod.jpg,Приложения для поездок
713,https://static2.tinkoff.ru/portfolio/stories/images/piter_cake2504.jpg,Эталонные десерты в Петербурге
673,https://static2.tinkoff.ru/portfolio/stories/images/valuta_16-04_zahod.jpg,Как менять валюту
823,https://static2.tinkoff.ru/portfolio/stories/images/zahod_home1405.jpg,5 магазинов декора
761,https://static2.tinkoff.ru/portfolio/stories/icons/icon_limit.png,Установить лимиты
850,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,Бесплатные оповещения
1102,https://static2.tinkoff.ru/portfolio/stories/images/foodphoto1.jpg,Профессия: фуд-фотограф
787,https://static2.tinkoff.ru/portfolio/stories/images/zahod_open.jpg,Кафе в стиле Уэса Андерсона
870,https://static2.tinkoff.ru/portfolio/stories/images/seoul1.jpg,Как у них: Сеул
688,https://static2.tinkoff.ru/portfolio/stories/images/zahod1_shining2.jpg,Стэнли Кубрик: что посмотреть
961,https://static2.tinkoff.ru/portfolio/stories/images/sd_kupon_31-05_zahod.jpg,Проверьте себя
851,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,10% баллами за всё
686,https://static2.tinkoff.ru/portfolio/stories/images/kv_vitrina_16-04_zahod.jpg,Найти квартиру в новостройке
928,https://static2.tinkoff.ru/portfolio/stories/images/berlingreen1.jpg,Лучший кофе в Берлине
767,https://static2.tinkoff.ru/portfolio/stories/images/zahod_comix305.jpg,5 магазинов комиксов
781,https://static2.tinkoff.ru/portfolio/stories/images/781_cookie.png,Как снизить кредитную нагрузку
789,https://static2.tinkoff.ru/portfolio/stories/images/ordinary705.jpg,Лучшая косметика до 500 ₽
815,https://static2.tinkoff.ru/portfolio/stories/images/travel_app_23-04_zahod.jpg,Приложения для поездок
901,https://static2.tinkoff.ru/portfolio/stories/images/taxi_21-05_zahod.jpg,Такси в аэропорту
1418,https://static2.tinkoff.ru/portfolio/stories/images/roadtrip1.jpg,Путешествия на машине
1457,https://static2.tinkoff.ru/portfolio/stories/images/lis1508-1.jpg,Продукт месяца: лисички
1070,https://static2.tinkoff.ru/portfolio/stories/images/4m_music1.jpg,Песни ЧМ-2018
947,https://static2.tinkoff.ru/portfolio/stories/images/bonus_bvkl_29-05_zahod.jpg,Новые условия по вкладам
1131,https://static2.tinkoff.ru/portfolio/stories/images/fifa18_results_cookie.png,
1335,https://static2.tinkoff.ru/portfolio/stories/images/london_bar1.jpg,Лондон: бары
762,https://static2.tinkoff.ru/portfolio/stories/icons/icon_limit.png,Установить лимиты
824,https://static2.tinkoff.ru/portfolio/stories/images/zahod_parki1405.jpg,Парки отдыха в Москве
792,https://static2.tinkoff.ru/portfolio/stories/images/tour_04-05_zahod.jpg,Заболел перед поездкой
841,https://static2.tinkoff.ru/portfolio/stories/images/zahod_zabeg_zaezd1605.jpg,Ночной велопробег в Петербурге
1003,https://static2.tinkoff.ru/portfolio/stories/images/sobaka_06-06_1_preview.jpg,Если укусила собака
128,https://static2.tinkoff.ru/portfolio/stories/icons/qrcod_07-05.png,Наличные без карты
784,https://static2.tinkoff.ru/portfolio/stories/images/505dubai7.jpg,Как у них: Дубай
751,https://static2.tinkoff.ru/portfolio/stories/images/zahod_twinpeaks3004.jpg,Сериалы на выходные
871,https://static2.tinkoff.ru/portfolio/stories/images/secretspb0.jpg,Секретные места Петербурга
793,https://static2.tinkoff.ru/portfolio/stories/images/sd_paypal_04-05_zahod.jpg,Проверьте себя
763,https://static2.tinkoff.ru/portfolio/stories/images/V-A-C.jpg,Выставка-спектакль в ММОМА
775,https://static2.tinkoff.ru/portfolio/stories/images/1_jewishnevozmozhnoeneizbezno.jpg,Выставка в Еврейском музее
773,https://static2.tinkoff.ru/portfolio/stories/images/sd_kupon_28-04_zahod.jpg,Проверьте себя
715,https://static2.tinkoff.ru/portfolio/stories/images/715_cookie.png,Показания счетчиков
696,https://static2.tinkoff.ru/portfolio/stories/images/696_cookie.png,Покупаю машину с рук
785,https://static2.tinkoff.ru/portfolio/stories/images/detsad2.jpg,Франшиза: детский центр
602,https://static2.tinkoff.ru/portfolio/stories/images/merch_05-04_zahod.jpg,Что купить в музее
992,https://static2.tinkoff.ru/portfolio/stories/images/nonfiction_04-06_zahod.jpg,Онлайн-кинотеатр Nonfiction
962,https://static2.tinkoff.ru/portfolio/stories/images/rinok_31-05_1.jpg,Рынок падает
852,https://static2.tinkoff.ru/portfolio/stories/images/creditka-zahod_15-05.jpg,Наличные без комиссии
1121,https://static2.tinkoff.ru/portfolio/stories/images/AA_return-money_1.jpg,Вернуть деньги за билеты
1103,https://static2.tinkoff.ru/portfolio/stories/images/1103/safe1.jpg,Как купить сейф
943,https://static2.tinkoff.ru/portfolio/stories/images/drops0.jpg,5 магазинов с дропами
983,https://static2.tinkoff.ru/portfolio/stories/images/muzgid050618_1.jpg,Рейвы и концерты недели 
768,https://static2.tinkoff.ru/portfolio/stories/images/zahod_weekly_flowers.jpg,Цветы по подписке
1336,https://static2.tinkoff.ru/portfolio/stories/images/zahod_kino260718.jpg,Что смотреть в кино
1183,https://static2.tinkoff.ru/portfolio/stories/images/pensia_tinkoff_14-06-1.jpg,Получать пенсию на Тинькофф
1086,https://static2.tinkoff.ru/portfolio/stories/images/ivest_rusgidro_19-06_1.jpg,Как дела у Русгидро
1211,https://static2.tinkoff.ru/portfolio/stories/images/vicium_05-07_1.jpg,Викиум: тренажер для мозга
1004,https://static2.tinkoff.ru/portfolio/stories/images/kak_sdat_06-06_1.jpg,Как сдать квартиру
1175,https://static2.tinkoff.ru/portfolio/stories/images/muzgid30718_0.jpg,Главные концерты недели
816,https://static2.tinkoff.ru/portfolio/stories/images/dengi_otpusk_10-05_zahod.jpg,Поменять деньги перед отпуском
853,https://static2.tinkoff.ru/portfolio/stories/images/kino_1705_0.jpg,Что смотреть в кино
769,https://static2.tinkoff.ru/portfolio/stories/images/run_28-04_zahod.jpg,5 беговых маршрутов 
692,https://static2.tinkoff.ru/portfolio/stories/images/kak_austria_1.jpg,Как у них: Австрия
693,https://static2.tinkoff.ru/portfolio/stories/images/komunalka_19-04_zahod.jpg,Оплата коммуналки
929,https://static2.tinkoff.ru/portfolio/stories/images/niceberlin1.jpg,Необычный Берлин
872,https://static2.tinkoff.ru/portfolio/stories/images/summer_spb0.jpg,Лето в Петербурге
842,https://static2.tinkoff.ru/portfolio/stories/images/1605runners_nike1.jpg,Начали бегать? 
963,https://static2.tinkoff.ru/portfolio/stories/images/bunch1.jpg,«Куча искусства»: Beat Fest
1071,https://static2.tinkoff.ru/portfolio/stories/images/simki_18-06_1.jpg,Проверка симок
776,https://static2.tinkoff.ru/portfolio/stories/images/zahod_sobibor.jpg,Что смотреть в кино
1104,https://static2.tinkoff.ru/portfolio/stories/images/craft2206-1.jpg,Крафт в Москве
1154,https://static2.tinkoff.ru/portfolio/stories/images/karaoke3006-1.jpg,Лучшие караоке-бары
984,https://static2.tinkoff.ru/portfolio/stories/images/chd_pay_pechenka.png,Возврат через «Эпл-пэй»
